Address 3,Address 4,Postcode,Latitude,Longitude
 , ,E17 9BU,51.5791975,-0.0109704
 , ,SW15 5QB,51.4545418,-0.2513109
 , ,NW6 3RY,51.5452407,-0.1862539
Jd Paulista,Sao Paulo, ,-23.5693243,-46.6565455
 , , ,#EANF#,#EANF#
 , ,UB6 8NQ,51.5394631,-0.356857
 , ,SE5 0TH,51.477349,-0.1005856
 , ,W1K 2SE,51.5095127,-0.1527702
 , , ,#EANF#,#EANF#
`, ,E1W 3AZ,51.5074427,-0.0574868
 , ,EC1V 4PW,51.5233439,-0.1026797
Switzerland, ,1211,46.2000323,6.1638785
MD, ,20817,38.9894702,-77.1370115
34365 Tesvikiye,"Istanbul, Turkey", ,41.0527023,28.9979805
 , ,SW3 1AJ,51.5006863,-0.1610516
London, ,W1U 3RN,51.5159896,-0.1517731
 , , ,#EANF#,#EANF#
London , ,W14 0RZ,51.4929777,-0.2103263
Essex, ,IG6 1ER,51.5844679,0.0782366
 , , ,#EANF#,#EANF#
 , ,W2 4HR,51.5104077,-0.191154
Birmingham, ,B74 2NY,52.572568,-1.8276909
Woodfield Road,London,W9 2BW,51.5220242,-0.1974686
 , ,W8 6RA,51.4963101,-0.1959909
 , ,W1K 7AE,51.5123922,-0.1574673
The Hague,Netherlands, ,52.0704978,4.3006999
Bow, ,E3 4AS,51.530627,-0.028353
 , ,W1S 2FA,51.5127746,-0.1429391
 , ,SW17 8ER,51.4382868,-0.1518898
 , ,SW20 0SU,51.4146555,-0.2461894
 , , ,#EANF#,#EANF#
 , ,SW1V 4PS,51.4904997,-0.144046
 , ,W11 2BY,51.5150779,-0.2007118
Woking, ,GU21 7QP,51.311516,-0.5789724
Schotland,United Kingdom,FK94UN,56.152661,-4.016502
London, ,SW1E 6LD,51.4992589,-0.1395408
 , ,W1U 7LP,51.5186999,-0.1542867
 , ,W1U 7LP,51.5186999,-0.1542867
50135,Italy, ,43.7758832,11.3147449
London, ,SW18 5RH,51.4464579,-0.2049215
Dorset, ,DT3 5JN,50.6303882,-2.4603762
Florida, ,33160,25.9347377,-80.1372757
Holborn Bars, ,WC1V 7QH,51.5176506,-0.1109735
 , ,OX14 2AB,51.6844913,-1.2724347
 , , ,#EANF#,#EANF#
Edinburgh, ,EH3 8UL  ,55.9472673,-3.2087914
Cep 90630.00,"Porto Alegre, Brasil", ,#EANF#,#EANF#
 , ,W1K 7HG,51.5086775,-0.1539857
Cambs, ,PE28 0JE,52.2979057,-0.3922547
West Wickham, ,BR4 1DX,51.373235,-0.0175092
 , ,SW3 4QX,51.4903281,-0.1611227
 , ,W1G 9PJ,51.5180241,-0.1462136
Holloway, ,N7 0SH,51.5557155,-0.1181834
Brighton Marina Village,Brighton,BN2 5WH,50.811445,-0.0981436
78 New Oxford Street,London,WC1A 1HB,51.5167813,-0.1278478
London, ,WC1A 1HB,51.5169203,-0.1282419
London, ,EC2Y 9HT,51.5194266,-0.089596
 , ,OX2 9HZ,51.7426642,-1.3080573
 , ,SE5 8UU,51.4686209,-0.0776377
 , ,NW3 9PY,51.5516894,-0.1706111
 , ,SE12 0SX,51.4486779,0.0127403
London, ,SW4 6TF,51.4736225,-0.1255077
 , ,W3 9RQ,51.5068982,-0.2812825
London, ,W6 0LA,51.4935383,-0.2300833
 , ,EC2A 4NE,51.5254715,-0.0836487
 , ,NW1 6DT,51.523913,-0.1604187
 , ,N1 5BX,51.540365,-0.0832106
 , ,W1D 4AA,51.5142773,-0.1314058
 , , ,#EANF#,#EANF#
 ,West Sussex,RH16 3BW,51.0031336,-0.1044403
London, ,W1J 6TL,51.5108295,-0.1433352
 , ,BH2 5PF,50.7194457,-1.8877569
 , ,W1T 6AD,51.5237264,-0.1423061
 , ,PE3 6EN,52.5789515,-0.2543571
Berks, ,RG10 8BA,51.5037326,-0.8579086
London, ,W9 1ET,51.526555,-0.1845458
 , ,SW13 9LB,51.4733074,-0.2481887
London, ,SE10 9NR,51.4843615,-0.003059
 , ,BN1 3DI,#EANF#,#EANF#
 , ,N2 0RH,51.5812889,-0.1756681
 , ,W12 9RS,51.5020204,-0.2457912
Surrey, ,GU4 8ER,51.2163029,-0.5655967
London, ,W1K 7FL,51.5122104,-0.1567684
 , ,W1K 2BN,51.508676,-0.1510316
 , , ,#EANF#,#EANF#
London, ,W3 0OW,51.5165697,-0.1785072
London, ,W2 4HQ,51.5109175,-0.1956445
 , ,N10  LY,32.6819538,13.1774254
 , ,IG9 6EJ,51.6236879,0.0483885
 , ,N4 4RQ,42.3620233,-71.0928145
Gilraltar, , ,36.140751,-5.353585
Cookham Dean, ,SL6 9AQ,51.5653909,-0.739444
 , ,TN4 8NS,51.1352288,0.240126
Essex, ,CM2 0AW,51.7282426,0.4659424
 , ,W1H 5HW,51.5178819,-0.1640489
 , ,W1J 9HF,51.5092941,-0.1355438
 , ,E18 2QL,51.5933613,0.0226673
Cornwall, ,EX23 0AX,50.7623607,-4.5473616
London, ,W9 1ET,51.526555,-0.1845458
Herts, ,SG5 4GL,51.9576071,-0.3108501
 , ,SW15 6TL,51.4629257,-0.2233933
Warsaw,Poland, ,52.2296756,21.0122287
Mayfair, , ,43.0642359,-88.0446428
London, ,WC2 9JQ,51.5147719,-0.1237901
 , ,NW2 6QJ,51.5602288,-0.2178005
 , ,NW1 4ND,51.5291506,-0.1452571
 , ,E14 3QD,51.4887154,-0.0211769
 , ,TW11 9ET,51.4225239,-0.3217308
 , ,SW12 0BS,51.4454848,-0.1458718
 , ,NW3 7PH,51.5592863,-0.1926343
Wimbledon,London,SW19 8AQ,51.4348606,-0.1975063
London, ,SW1X 9RZ,51.4983197,-0.1575162
London , ,W1J 5JB,51.5065785,-0.1497475
 , ,W1J 6LA,51.5105376,-0.1442118
 , , ,#EANF#,#EANF#
 , ,W1J 6HE,51.5107076,-0.1458621
 , ,W6 0NB,51.4933928,-0.2264011
 , ,SE16 2TL,51.496557,-0.0550394
Gillingham Kent, ,ME7 5NY,51.3782667,0.5422176
New York,USA,10004,40.7038704,-74.0138541
 , ,EC4R 1BE,51.5101815,-0.092865
 , ,E14 5DS,51.5025516,-0.0193672
 , ,EH2 1JE,55.9548701,-3.196712
Singapore, ,49321,35.7097809,-94.9496994
 , ,W1D 2JS,51.5154104,-0.1384648
London, ,W10 5BE,51.5265416,-0.2111874
Pakistan, , ,30.375321,69.345116
 , ,EC1Y 8YY,51.5211576,-0.0904173
London, ,SW5 0AN,51.4907112,-0.1845584
 , ,W10 5AT,51.5258178,-0.2114896
 , ,W1T 6AD,51.5237264,-0.1423061
Fincley, ,N12 0DR,51.6108336,-0.1782968
London, ,W12 0JR,51.5074945,-0.2354507
 , ,SW11 4AE,51.4769918,-0.1668433
West Drayton, ,UB7 8EW,51.5097869,-0.4594323
 , , ,#EANF#,#EANF#
 , ,WC1U 7DN,51.5193742,-0.1559891
London, ,W1K 1NA,51.5078299,-0.1526942
 , ,WC1V 7DN,51.5175045,-0.119224
London, ,WC2N 5AP,51.5070457,-0.1242516
London, ,E14 9XL,51.5013222,-0.0205876
 , ,W1K 2XL,51.5089772,-0.1496071
Clay Brook Road,Hammersmith,W6 8ND,51.4867763,-0.2179696
119017,Russia, ,55.7381289,37.6238712
 , ,N2 9BN,51.5946148,-0.1600612
 , ,SE15 2JA,51.4711749,-0.0514971
London, ,NW10 5HA,51.5354083,-0.2265996
Unit C 19 Floor,Midlevels Hong Kong, ,22.2823236,114.1539072
 , ,W2 4TT,51.5137131,-0.1944099
London, ,W3 6DQ,51.509028,-0.2695731
Ascalon Street, ,SW8 4DY,51.477641,-0.1415403
 , ,E14 3NY,51.4994092,-0.0095764
 , ,SW11 3RZ,51.474999,-0.1757215
Spain, ,28003,40.4411146,-3.6952896
London, ,W1K 2QH,51.509755,-0.1521696
 , ,W1H 7EZ,51.5159844,-0.1588789
NSW 2060,Australia, ,-33.8401473,151.20733
 , ,W8 7AA,51.5042419,-0.1971906
London , ,W13 8QN,51.5118836,-0.3175123
 , ,SE1 3HS,51.4999559,-0.08397
London, ,E1Z 5AY,51.597068,-0.019084
 , , ,#EANF#,#EANF#
 , ,HR4 9XF,52.0632464,-2.7360896
London , ,E14 5HP,51.5051466,-0.0143554
 , ,E8 4BP,51.5402946,-0.0712299
 , , ,#EANF#,#EANF#
Chiswick,London,W4 5XS,51.4945213,-0.2737096
 , ,W1K 4RF,51.5109644,-0.1541814
 , ,SM1 3TL,51.372972,-0.1828546
London, ,SW18 3RA,51.441764,-0.1844999
 , ,NW1 9AQ,51.5475437,-0.1324372
London , ,EC2A 4QS,51.5248489,-0.0829685
London, ,W9 1DA,51.5259922,-0.1795659
 , ,N16 9BX,51.5542914,-0.0890876
Victoria,Australia,3207,-37.8315264,144.9226452
Glasgow, ,G13 5LA,55.8953732,-4.3497043
 , ,N19 3XE,51.5674674,-0.1316498
London, ,SW10 0RJ,51.4784046,-0.1836646
 , ,W1S 1HW,51.5116372,-0.1416851
 , ,W1J 5LP,51.5084035,-0.1485784
London, ,WC1E 6JA,51.5225409,-0.1350316
London, ,W1U 3DY,51.5173336,-0.1520358
 , ,W1K 3AT,51.5108557,-0.1495454
Wembley, ,HA0 4LU,51.5404363,-0.2983332
Whitehorse,"Yukon, Canada",YT1A 2M9,60.7242779,-135.0568335
London, ,SW3 5HN,51.4842609,-0.1681937
Horsam,West Sussex,RH12 3LZ,51.0669129,-0.3562474
 , ,SE1 0EB,51.5028757,-0.0987175
MA,USA, ,23.4293563,88.137679
 , ,NW1 3ER,51.5269722,-0.1394349
 , ,W1K 4PZ,51.5122474,-0.1454249
Stockley Park,London ,UB11 1FE,51.5115385,-0.444799
Glentworth Street,London,NW1 5PG,51.5223329,-0.1582913
 , ,W14 0JL,51.4971551,-0.220694
 , ,W1S 1DA,51.5142698,-0.1470723
Gloucestershire, ,GL7 2HG,51.726991,-1.965422
London, ,N4 4ER,51.5731571,-0.1196696
 , ,HP18 9TG,51.8217571,-1.0533472
Middlesbrough, ,TS8 9FA,54.5231033,-1.2617821
 , ,WC1U 6AX,51.5201439,-0.1563328
 , ,W1J 5AE,51.5097978,-0.1474699
 , ,W1U 5JL,51.5215605,-0.1520665
 , ,SW10 9LS,51.4873544,-0.1843892
 , ,SW3 2SX,51.4918459,-0.1604278
Herts, ,AL1 2PY,51.7387324,-0.3469159
Lacock,Chippenham Wiltshere,SN15 2PR,#EANF#,#EANF#
 ,Surrey,TW18 2PW,51.4218488,-0.5043307
 , ,N22 7SR,51.5988397,-0.1202406
London, ,E1W 2BQ,51.5092762,-0.0650529
London, ,W4 5YE,51.4952808,-0.2764325
Mayfair, ,W1S 2QH,51.5131068,-0.1417726
 , ,W2 6BD,51.5190292,-0.1817029
Winsley,Wiltshire,BA15 2HW,51.3485625,-2.2840075
 , ,N8 0ET,51.5890918,-0.1062502
 , ,SE16 7TD,51.495075,-0.0335792
 , ,W1T 5ND,51.5236614,-0.1410402
London, ,SW11 3GL,51.4714791,-0.1751018
Brighton, ,BN1 3XE,50.827943,-0.1413508
Woldingham,"Caterham, Surrey",CR3 7LB,51.2978087,-0.0572549
 , , ,#EANF#,#EANF#
London, ,SW15 6AW,51.4605113,-0.220133
 , ,SW19 4AA,51.4217116,-0.2108822
 , ,W14 0AU,51.5021998,-0.2165497
Burton-on-Trent, ,DE13 9RH,52.7988905,-1.7384919
 , ,W1G 9YL,51.5172227,-0.1484226
Weybridge, ,KT13 0RF,51.3583696,-0.4549372
Somerset, ,BA4 4QS,51.1802236,-2.4779376
Shepton Mallet, ,BA4 4QS,51.1802236,-2.4779376
 , ,B73 5Q7,53.6126297,9.3116584
 , ,W14 0AU,51.5021998,-0.2165497
 , ,W10 5PW,51.5239218,-0.2068645
 , , ,#EANF#,#EANF#
 , ,W1K 4DT,51.5120147,-0.1466305
 , ,SW3 2QF,51.4944664,-0.1629586
 , ,CR3 5TA,51.2857361,-0.0919958
London, ,SW1W 9DD,51.4963941,-0.1494396
 ,USA, ,37.09024,-95.712891
Queenland,Australia,4075,-27.5443032,152.9823847
 , ,W6 9OL,#EANF#,#EANF#
UAE, ,845682,24.4306091,54.5482448
 , ,W1K 5EH,51.5126138,-0.1498345
Henley on Thames, ,RG9 3JS,51.5111096,-0.887294
 , ,W1K 4JT,51.512063,-0.1491218
Dartford,Kent,DA3 8HA,51.3750441,0.3032285
 , ,W1K 3PW,51.5112002,-0.1451648
 , ,W2 5PU,51.5175704,-0.1902937
"10 Horn Lane, Acton",London,W3 6GE,51.5087408,-0.2711798
East Susex, ,TN38 8BG,50.8516179,0.5298208
 , ,EX39 3AU,51.015958,-4.2220802
Chester,Cheshire,CH1 4LH,53.1958033,-2.9235833
 , , ,#EANF#,#EANF#
London, ,SW10 9HF,51.4873331,-0.1888264
 ,Norwood,2192,-26.1586485,28.0727615
Brockenhurst,Southampton,SO4Z 7YQ,50.7971193,-1.5700744
 , ,SW16 5LY,51.4158663,-0.127972
 , ,W9 1EY,51.5249369,-0.1863256
Dunstable,Bedfordshire,LU6 2HN,51.8719813,-0.5839494
Gidea Park,Essex,RM2 5PP,51.5925577,0.1911476
 , ,WC2 H8DS,51.5145244,-0.1279943
Dubai Media City,Dubai UAE, ,25.0961362,55.1575893
 , , ,#EANF#,#EANF#
Reading, ,RG4 9NX,51.5166767,-0.9752877
 , ,W2 4BA,51.5150916,-0.1904928
Vina del Mar,Chile, ,-33.0153481,-71.5500276
Germany, ,22297,53.6088274,10.009959
 , ,W8 5JB,51.496364,-0.191321
 , ,SW17 7DL,51.4402002,-0.1677988
Reading,Berkshire,RG8 8BH,51.4824874,-1.0409166
63 Queen Victoria Street,London,EC4N 4UA,51.5120758,-0.0940433
6-9 The Square,Uxbridge,UB11 1FW ,51.5088576,-0.4370695
 , ,SW1H 9HP,51.5010012,-0.1309114
 , , ,#EANF#,#EANF#
 , ,N1 2NL,51.5436939,-0.0971175
 , ,SW10 9HE,51.4870188,-0.1882771
 , ,BN2 5UB,50.8148066,-0.1068653
London, ,SW11 4LP,51.4755588,-0.1528894
 , ,G82 5LD,55.9597012,-4.6498221
 , ,SW17 8QN,51.4367625,-0.1481817
 , ,SE14 5US,51.4746455,-0.0455172
 , , ,#EANF#,#EANF#
 , ,W1K 6W5,51.5109644,-0.1541814
 , , ,#EANF#,#EANF#
 , ,SW12 8SL,51.4457825,-0.1613442
Kent, ,CT19 6AS,51.0828485,1.1887018
London, ,W1K 1QD,51.5079214,-0.1533678
Hertfordshire, ,AL6 0ES,51.8312311,-0.1741916
Balcombe,West Sussex,RH17 6HT,51.0598434,-0.1345339
London, ,W1K 2HS,51.5108779,-0.1503804
 , ,SW19 5AA,51.4277646,-0.2138967
Guildford,Surrey,GU1 4YD,51.2371289,-0.5795606
 ,Switzerland,1170,46.4874855,6.389225
London, ,N7 0EG,51.5582859,-0.1350267
 , ,EC4A 4AD,51.5150004,-0.105001
 , ,W1K 2SB,51.5095199,-0.1526546
 , ,W1K 6TG,51.513277,-0.1525459
 , ,W1J 5HA,51.5075478,-0.1456446
 , ,L-1660,36.6052514,-88.3518924
London, ,EC1Y 2AN,51.5239777,-0.0879928
London, ,W1S 3PD,51.5116372,-0.1416851
 , ,W1K 3SQ,51.5108664,-0.1490838
USA, ,6830,35.2335071,-110.7076258
 , ,W1D 3JL,51.5142677,-0.1321988
 , ,W1G 8AE,51.5202351,-0.1489923
Berkshire, ,SL5 9SP,51.3976197,-0.6759384
Westerham,Kent,TN16 3TA,51.3067201,0.0364516
Herts, ,SG12 9NL,51.8020478,-0.0264574
 , ,W1W 7DN,51.5191699,-0.1396376
London, ,SW7 3DA,51.4906321,-0.1800384
 , ,SW7 5DQ,51.5004246,-0.1811756
 , ,W1J 5JF,51.5070035,-0.1481884
 , , ,#EANF#,#EANF#
 , ,W11 1SN,51.5146906,-0.2130208
"Blackburne Highway, Road Town","Tortola, BVI", ,18.4250121,-64.6052407
Kent, ,DA11 8BH,51.4302714,0.3471949
 , , ,#EANF#,#EANF#
 , ,SW3 2QL,51.4859846,-0.1672702
 , ,TW7 5HL,51.4807739,-0.3341534
Diplomatic Street,Doha Qatar, ,25.3272213,51.529685
Texas,USA, ,31.9685988,-99.9018131
 , ,W1F 7AH,51.5134513,-0.1368441
 , ,W1F 7JB,51.513913,-0.1393041
 ,London,W4 1TH,51.4935824,-0.2455821
London, ,W1U 7BU,51.5189477,-0.1557469
London, ,W1K 2HX,51.5084764,-0.1532012
 , ,W1S 1DN,51.5134635,-0.146125
 , ,SE15 4JX,51.4662764,-0.0690402
London, ,NW8 7PX,51.5353881,-0.1650604
 , ,SW10 0UN,51.482488,-0.1842945
 , , ,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
 , ,B109664,#EANF#,#EANF#
 , ,EC2A 2DU,51.5222158,-0.0841746
 , ,NW11 8AE,51.568332,-0.2019577
St Anne,Jamaica, ,18.4329473,-77.1973997
7 Kilburn Priory,London,NW6 5NJ,51.5360751,-0.1901798
Kenton, ,HA3 0PJ,51.5754408,-0.2987869
Marlbourough, ,SN8 4LP,51.3574909,-1.866763
London, ,NW1 7BJ,51.5400082,-0.1483343
 , ,GU22 8TX,51.322765,-0.5003226
London, ,W2 3UA,51.5140487,-0.1754157
 , ,W1J 8ED,51.5088549,-0.143574
Oak Hill Park,London,NW3 7LP,51.557017,-0.1837875
New Ross,Co.Wexford,Ireland,52.3962044,-6.94719
 , ,W2 4TJ,51.5127927,-0.1953686
 , ,W8 5Q4,42.3553235,-71.0968297
 , ,OX2 7JF,51.779967,-1.2662331
 , ,SW1W 9JS,51.4910175,-0.1512131
 , ,W1S 3PJ,51.5112307,-0.1402781
 , ,SW13 0DE,51.474964,-0.2393126
95 A East 2nd Suite 201, ,81801,34.0510061,-118.2445428
Salisbury, ,SP4 8AT,51.209035,-1.7819296
Granta Viana Brazil, ,6708,-23.5986714,-46.8479919
 , , ,#EANF#,#EANF#
Netherlands, ,7491 LD,52.2542919,6.7137519
 , ,W1K 3HW,51.5112339,-0.1490113
 , ,W14 9YB,51.4921564,-0.2142623
1 Banim Street, ,W6 0DN,51.4947029,-0.2314439
 , ,GU25 4TF,51.401495,-0.559265
 , ,BR2 9QY,51.395421,0.0372835
 , ,EN5 4HD,51.6588234,-0.2079639
 , ,SW5 0JJ,51.4906073,-0.1894745
 , ,CO9 3AX,52.0112419,0.6396106
 , ,W1T 6NW,51.5227201,-0.1412227
 , ,SW17 3EL,51.4334645,-0.1669558
 , , ,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
London, ,SW18 5PL,51.4484989,-0.2113752
 , ,N8 0BS,51.5825692,-0.1038367
Hounslow, ,TW5 9E2,51.4854529,-0.3911957
Jumeirah Lake Towers,"DUBAI, UAE.",PH 0097156,#EANF#,#EANF#
 , ,W1K 5HX,51.5129191,-0.1498077
 , ,GU21 6NR,51.3139198,-0.5732877
Holbrook,Ipswich road ,IP9 2QR,51.9833402,1.1582963
 , ,W2 5PH,51.5181644,-0.1903278
 , ,WC2N 5BW,51.5075261,-0.1261772
Gatwick, ,RH6 0PA,51.145089,-0.1635248
London, ,W1T 2QA,51.5199961,-0.1344725
 , ,TN11 2EU,51.2001895,0.2092348
 , ,SW13 9EY,51.484915,-0.2348821
USA, ,77379,30.0314279,-95.5302337
 , ,NW1 7HP,51.5380199,-0.1431518
 , ,NW7 1NH,51.6047871,-0.2143379
 , ,N4 8LT,42.3620233,-71.0928145
 , ,N7 7RJ,51.5624229,-0.1114415
London, ,EN4 9HN,51.6548775,-0.154658
20 Hammersmith Broadway, ,W6 7AF,51.4934521,-0.2239772
London, ,W4 5RT,51.4924976,-0.2767391
 , ,E17 8QG,51.5767315,-0.0188282
 , ,SW1X 8DM,#EANF#,#EANF#
Birmingham, ,B23 6BG,52.524289,-1.8379905
 , ,W11 4AR,51.511035,-0.2180349
Kyiv,Ukraine, ,50.4501,30.5234
 , ,SE11 5LJ,51.4873448,-0.117066
 , ,BN1 2LF,50.8237154,-0.1515003
1 Parison Court,Richmond,TW9 4NH,#EANF#,#EANF#
Surrey, ,KT6 5RN,51.3903898,-0.3158065
Uxbridge, ,UB8 2PB,51.5386525,-0.4801737
Dubai,UAE, ,25.2048493,55.2707828
Russell Square, , ,51.5221667,-0.1249807
London, ,SW1D 9HD,51.4810347,-0.1358036
Brent, ,IP24 1AA,#EANF#,#EANF#
 , , ,#EANF#,#EANF#
High Beach,"Loughton, Essex",IG10 4AL,51.6544339,0.0203398
 , ,N3 3QN,51.5956144,-0.1960726
 , ,SW6 5BL,51.4779009,-0.2035001
Cambs., ,PE27 3EQ,52.3424026,-0.0741965
London, ,SE5 8HH,51.4636114,-0.090258
 , ,BN10 8EY,50.7922498,0.0072262
 , ,KT10 8PS,51.3685932,-0.3699337
London, ,SW7 5NY,51.4966547,-0.1804612
 , ,W1K 5AF,51.5131165,-0.1492088
 , ,SE23 5PA,51.4440733,-0.049752
London, ,NW! 6LR,51.587146,-0.1857259
 , ,W2 6AN,#EANF#,-0.1875145
 , ,W8 7BG,51.5009299,-0.196428
Radlett, ,IND7 9AJ,#EANF#,#EANF#
 , ,GU51 2TX,51.2923815,-0.8204352
 , ,W1U 6TT,51.5212754,-0.156806
 , ,W1K 4QN,51.5118742,-0.1474145
London, ,W2 4EL,51.511608,-0.1931817
 , ,SE2 9JJ,51.4923575,0.1173198
 , ,W14 0HD,51.4981133,-0.2180634
Asu Sul,Brazil,70254-010,#EANF#,#EANF#
 , ,W1H 6LG,51.5157417,-0.1543054
 , , ,#EANF#,#EANF#
 , ,SW1W 8DP,51.4871015,-0.1486636
48075 Michighan,USA, ,42.4595697,-83.2398943
 , ,WC1R 4JH,51.5196337,-0.1162967
 , ,TW10 7BS,51.4383474,-0.3065038
London , ,WC1R 5DJ ,51.5188342,-0.11411
 , ,WC1R 5DJ,51.5188342,-0.11411
Barking ,Essex,IG11 8JT,51.5384711,0.0746262
Station Way,Wast Sussex,RH10 1JH,51.1129041,-0.1873748
Russia, , ,61.52401,105.318756
Henley-Upon-Thames,Oxfordshire,RG9 3JD,51.5323381,-0.890972
 , ,W1J 6PX,51.5106158,-0.1440356
London, ,SW2 2UN,51.4458796,-0.1170454
 , ,W1K 4PZ,51.5122474,-0.1454249
London, ,W1J5AE,51.5097978,-0.1474699
Apt. C7.1., ,SW1X 7LJ,51.4983715,-0.1602452
 , ,W1K 5DB,51.5130332,-0.147353
L-2163 Luxembourg, , ,49.6103712,6.1253187
 , ,HA9 0FU,51.5619784,-0.2887325
 , ,SE3 7NY,51.4805662,0.0106443
Surrey, ,KT4 7NX,51.3755958,-0.2486664
 , ,W4 1NJ,51.4962033,-0.248867
Horney, ,RH6 7QH,#EANF#,#EANF#
 , ,SW1X 0DG,51.4960731,-0.1639168
 ,DA15 8SN, ,51.4506914,0.0883617
Boston,Massachusetts,2109,42.3917937,-71.1238486
 , ,NW8 9PU,51.5307543,-0.1793182
 , ,SW10 0AN,51.4851248,-0.1792063
London, ,EC2R 7DA,51.5158895,-0.087755
London, ,E2 9BL,51.5329277,-0.063467
 , ,W1K 5DB,51.5130332,-0.147353
 , ,W1U 6TQ,51.5201439,-0.1563328
London, ,W1J 6DB,51.5098781,-0.1445844
 , ,W1S 4FF,51.5077134,-0.1419056
 , ,W1J 5AL,51.5097389,-0.1471552
Qatar, , ,25.354826,51.183884
London, ,W1J 6ER,51.5088909,-0.144711
 , , ,#EANF#,#EANF#
 , ,SW6 4LB,51.4711232,-0.2083739
 , ,W1J 5LW,51.5084648,-0.148475
 , ,W1J 5LW,51.5084648,-0.148475
 , ,W1K 2JB,51.5090116,-0.1534966
 , ,SW10 0NB,51.479968,-0.1801029
16 Adelaide Road,Surbiton,KT6 4SU,51.3961175,-0.3024667
Edgware,Middlesex,HA8 7BJ,51.6090535,-0.278468
 , ,EC4N 7BP,51.5112531,-0.0874304
 , ,B11 1QR,49.8678943,8.6364921
 , ,W1J 4AW,51.5063721,-0.1490095
 , ,SE9 1DR,51.4545063,0.0531267
566 Chiswick High Road,London,W4 5YA,51.4948031,-0.2748541
 , ,RH12 2LP,51.0767499,-0.3288895
 , ,W1K 3AG,51.5110072,-0.1477523
 , ,W1K 7PZ,51.5113545,-0.1560968
London, ,W1W 5DR,51.5225316,-0.1440846
 , ,PL6 7RG,50.4140529,-4.0895661
#36-05 Suntec Tower 4,Singapore,38986,1.2946785,103.8596041
 , ,W1K 6TL,51.5138285,-0.1521633
Surrey, ,TW9 2LH,51.4666407,-0.289375
London, ,SW15 2DJ,51.4596224,-0.2101893
 , ,W1B 1NB,51.5201655,-0.1445844
 , ,W11 3DR,51.5124857,-0.2005545
Khalid Bin Al Waleed Street,"Bur Dubai, Dubai, UAE", ,25.2556974,55.3023788
Germany, , ,51.165691,10.451526
 , ,N4 3EX,51.5677681,-0.1072086
Brighton, ,BN1 1EG,50.8213629,-0.138162
London, ,SW6 3JW,51.4685917,-0.2092505
 , ,BT45 8AF,54.7809003,-6.5665655
 , ,W1K 3AH,51.5098776,-0.1491095
 , ,W11 3ET,51.5113225,-0.1980063
 , ,W11 4AP,51.5104931,-0.210202
North Finchley,London,N12 0DR,51.6108336,-0.1782968
Oxfordshire, ,OX28 1GB,51.7897313,-1.468488
Edinburgh, ,EH13 8EH,55.8874848,-3.2498317
 , ,SW17 8RL,51.4358785,-0.1565623
 , ,SW13 9LB,51.4733074,-0.2481887
Burford, ,OX18 4JT,51.7884465,-1.6766212
 , ,W1K 2BN,51.508676,-0.1510316
London, ,SE3 0XG,51.4655346,-0.0038091
 , ,W8 6EP,51.4969643,-0.1981837
Luxembourg, , ,49.815273,6.129583
 , ,SW1A 1JD,51.5076943,-0.1401339
 , ,SW6 3BU,51.47074,-0.1968701
Monaco,France,MC98000,43.7400718,7.4266436
Kent, ,TN13 3QS,51.2849731,0.2048412
 , ,W1K 1PR,51.5067727,-0.1518003
 , ,W1K 2BN,51.508676,-0.1510316
Crossways Business Park,"Dartford, Kent",DA2 6QE,#EANF#,#EANF#
NY 11580,USA, ,40.6710379,-73.706594
Alderney Channel Islands, ,GY9 3TB,49.7088393,-2.1947255
 , ,N4 2LG,51.567861,-0.0984894
 , ,N1 9BL,51.5319003,-0.1197121
Essex, ,IG8 0QF,51.6044204,0.0412045
Ipswich,Suffolk,IP7 5NN,52.0456287,0.9647426
 , ,W8 6ER,51.4972399,-0.1985618
 , ,W9 2JE,51.5243586,-0.1878911
 , ,W8 5PZ,51.497742,-0.1885435
Frant ,Tunbridge Wells ,TN3 9EJ,51.0847401,0.2842212
Hambeldon,Godalming Surrey,GU8 4EA,#EANF#,#EANF#
 , ,SW19 8QW,51.4224409,-0.2003682
Bucks, ,LU7 0QG,51.8691305,-0.687034
New York,USA,10013,40.7217861,-74.0094471
Canada,V7H 1KZ, ,#EANF#,#EANF#
 , ,W1J 8DJ,51.5074728,-0.1420451
 , ,W1K 6PA,51.5118211,-0.1537433
London, ,E1 6NN,51.5207342,-0.0744205
NY,US,10151,40.7631239,-73.9737712
London, ,SW1Y 5AU,51.5080308,-0.1307534
Sao Paulo SP,Brazil, ,-23.5505199,-46.6333094
London , ,SW1P 2JP,51.4977539,-0.1325426
 , ,W1J 5HU,51.5067372,-0.1489774
 , ,EC1M 4NL,51.5218083,-0.1033634
 , ,W1K 4AL,51.5125764,-0.1457574
 , ,W4 5DN,51.5004478,-0.2633858
 , , ,#EANF#,#EANF#
Kuwait City,Kuwait, ,29.375859,47.9774052
London, ,SW1Y 6LX,51.5076301,-0.1394881
 , ,SW15 6NL,51.4621137,-0.2285641
Kuwait, , ,29.31166,47.481766
Matlock, ,DE4 4NN,53.0783232,-1.5762883
Newnhams Close ,"Bickley, Kent",BR1 2HW,#EANF#,#EANF#
Daws Heath Road,Benfleet,SS7 2UD,51.5649274,0.6125755
 , , ,#EANF#,#EANF#
